prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
38,39,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1745277862.0,1745291476.0,1745291424.0,1745644207.0,merged,merged,False,52.0,311811610,vladfi1/slippi-ai,same,3
704,707,OpenAI_Codex,OpenAI_Codex,transphorm,transphorm,1751233178.0,1751234404.0,1751233592.0,1751249909.0,merged,merged,False,812.0,669466632,selfxyz/self,same,16
740,773,OpenAI_Codex,OpenAI_Codex,transphorm,transphorm,1751676006.0,1753244652.0,1752794469.0,1753050268.0,closed_unmerged,closed_unmerged,False,255799.0,669466632,selfxyz/self,same,89
821,829,OpenAI_Codex,OpenAI_Codex,transphorm,transphorm,1753941435.0,1754179597.0,1754159662.0,1754179614.0,closed_unmerged,closed_unmerged,False,19935.0,669466632,selfxyz/self,same,137
836,840,OpenAI_Codex,OpenAI_Codex,transphorm,transphorm,1754203048.0,1756357061.0,1754273630.0,1754509270.0,merged,merged,False,235640.0,669466632,selfxyz/self,same,208
1060,1062,OpenAI_Codex,OpenAI_Codex,transphorm,transphorm,1757688705.0,1757710999.0,1757710131.0,1757724680.0,merged,closed_unmerged,False,868.0,669466632,selfxyz/self,same,477
2858,2873,Copilot,Copilot,Copilot,Copilot,1755630080.0,1759179746.0,1758777444.0,1759446698.0,closed_unmerged,merged,False,402302.0,86188653,altair-graphql/altair,same,0
2858,2877,Copilot,Copilot,Copilot,Copilot,1755630080.0,1759179746.0,1759078892.0,1759179394.0,closed_unmerged,closed_unmerged,False,100502.0,86188653,altair-graphql/altair,same,2
2873,2879,Copilot,Copilot,Copilot,Copilot,1758777444.0,1759446698.0,1759098833.0,1759449093.0,merged,merged,False,347865.0,86188653,altair-graphql/altair,same,6
2888,2894,Copilot,Copilot,Copilot,Copilot,1759449152.0,1759561184.0,1759537152.0,1759546867.0,closed_unmerged,merged,False,9715.0,86188653,altair-graphql/altair,same,9
2897,2898,Copilot,Copilot,Copilot,Copilot,1759578891.0,1759814867.0,1759578978.0,1759784463.0,closed_unmerged,merged,False,205485.0,86188653,altair-graphql/altair,same,12
985,997,OpenAI_Codex,OpenAI_Codex,RustyBower,RustyBower,1755052467.0,1756076308.0,1756075954.0,1756076504.0,merged,merged,False,354.0,71934380,scoringengine/scoringengine,same,8
986,988,OpenAI_Codex,OpenAI_Codex,RustyBower,RustyBower,1755052721.0,1756080394.0,1755052770.0,1756075720.0,closed_unmerged,merged,False,1022950.0,71934380,scoringengine/scoringengine,same,10
989,994,OpenAI_Codex,OpenAI_Codex,RustyBower,RustyBower,1755052847.0,1756063712.0,1756041161.0,1756066065.0,merged,closed_unmerged,False,22551.0,71934380,scoringengine/scoringengine,same,37
1004,1005,OpenAI_Codex,OpenAI_Codex,RustyBower,RustyBower,1756080360.0,1756081649.0,1756080973.0,1756081476.0,closed_unmerged,merged,False,503.0,71934380,scoringengine/scoringengine,same,49
1033,1035,OpenAI_Codex,OpenAI_Codex,RustyBower,RustyBower,1759107587.0,1759171181.0,1759110202.0,1759186131.0,closed_unmerged,merged,False,60979.0,71934380,scoringengine/scoringengine,same,59
142,172,OpenAI_Codex,OpenAI_Codex,panarch,panarch,1749544658.0,1758362656.0,1750503214.0,1750503325.0,closed_unmerged,merged,False,111.0,812496927,gluesql/glues,same,29
161,165,OpenAI_Codex,OpenAI_Codex,panarch,panarch,1749732535.0,1758263545.0,1749909924.0,1749962807.0,closed_unmerged,merged,False,52883.0,812496927,gluesql/glues,same,88
176,180,OpenAI_Codex,OpenAI_Codex,panarch,panarch,1750564626.0,1758362621.0,1751113063.0,1751262713.0,closed_unmerged,merged,False,149650.0,812496927,gluesql/glues,same,158
181,186,OpenAI_Codex,OpenAI_Codex,panarch,panarch,1751874863.0,1758290878.0,1756963088.0,1756967134.0,closed_unmerged,merged,False,4046.0,812496927,gluesql/glues,same,176
193,194,OpenAI_Codex,OpenAI_Codex,panarch,panarch,1757055538.0,1757862508.0,1757060123.0,1757060486.0,merged,merged,False,363.0,812496927,gluesql/glues,same,190
357,358,OpenAI_Codex,OpenAI_Codex,jinek,jinek,1753960429.0,1754784116.0,1753960546.0,1754012985.0,merged,closed_unmerged,False,52439.0,424594639,jinek/Consolonia,same,0
357,365,OpenAI_Codex,OpenAI_Codex,jinek,jinek,1753960429.0,1754784116.0,1754207174.0,1754255999.0,merged,merged,False,48825.0,424594639,jinek/Consolonia,same,2
404,405,OpenAI_Codex,OpenAI_Codex,jinek,jinek,1756212543.0,1756215263.0,1756214849.0,1756215267.0,closed_unmerged,closed_unmerged,False,414.0,424594639,jinek/Consolonia,same,5
404,406,OpenAI_Codex,OpenAI_Codex,jinek,jinek,1756212543.0,1756215263.0,1756215240.0,1756216089.0,closed_unmerged,closed_unmerged,False,23.0,424594639,jinek/Consolonia,same,6
405,406,OpenAI_Codex,OpenAI_Codex,jinek,jinek,1756214849.0,1756215267.0,1756215240.0,1756216089.0,closed_unmerged,closed_unmerged,False,27.0,424594639,jinek/Consolonia,same,7
166,169,Copilot,Copilot,Copilot,Copilot,1757543875.0,1757621141.0,1757546177.0,1757548688.0,merged,closed_unmerged,False,2511.0,847554389,bpwhelan/GameSentenceMiner,same,2
166,170,Copilot,Copilot,Copilot,Copilot,1757543875.0,1757621141.0,1757546833.0,1757548850.0,merged,closed_unmerged,False,2017.0,847554389,bpwhelan/GameSentenceMiner,same,3
167,170,Copilot,Copilot,Copilot,Copilot,1757544423.0,1757551273.0,1757546833.0,1757548850.0,closed_unmerged,closed_unmerged,False,2017.0,847554389,bpwhelan/GameSentenceMiner,same,9
167,171,Copilot,Copilot,Copilot,Copilot,1757544423.0,1757551273.0,1757548394.0,1757548759.0,closed_unmerged,closed_unmerged,False,365.0,847554389,bpwhelan/GameSentenceMiner,same,10
183,184,Copilot,Copilot,Copilot,Copilot,1757736394.0,1757762891.0,1757742909.0,1757762901.0,closed_unmerged,closed_unmerged,False,19982.0,847554389,bpwhelan/GameSentenceMiner,same,14
31,32,OpenAI_Codex,OpenAI_Codex,rlancemartin,rlancemartin,1747602607.0,1748982341.0,1747676206.0,1748982331.0,closed_unmerged,closed_unmerged,False,1306125.0,958189434,langchain-ai/agents-from-scratch,same,0
1173,1174,OpenAI_Codex,OpenAI_Codex,jamesros161,jamesros161,1755806531.0,1755807709.0,1755806572.0,1755806768.0,merged,merged,False,196.0,125211182,BoldGrid/w3-total-cache,same,0
666,668,Copilot,Copilot,Copilot,Copilot,1757183767.0,1757362572.0,1757358872.0,1760839912.0,merged,merged,False,3700.0,290931862,doudar/SmartSpin2k,same,0
668,673,Copilot,Copilot,Copilot,Copilot,1757358872.0,1760839912.0,1758035874.0,1758066261.0,merged,merged,False,30387.0,290931862,doudar/SmartSpin2k,same,3
668,681,Copilot,Copilot,Copilot,Copilot,1757358872.0,1760839912.0,1760750770.0,1760840026.0,merged,closed_unmerged,False,89142.0,290931862,doudar/SmartSpin2k,same,5
670,671,Copilot,Copilot,Copilot,Copilot,1758035381.0,1758567583.0,1758035823.0,1758129593.0,merged,closed_unmerged,False,93770.0,290931862,doudar/SmartSpin2k,same,6
671,676,Copilot,Copilot,Copilot,Copilot,1758035823.0,1758129593.0,1758044993.0,1758136674.0,closed_unmerged,merged,False,84600.0,290931862,doudar/SmartSpin2k,same,10
1077,1084,Copilot,Copilot,Copilot,Copilot,1756950058.0,1757031349.0,1756999709.0,1757003155.0,merged,merged,False,3446.0,2896461,reactiveui/Akavache,same,4
1079,1082,Copilot,Copilot,Copilot,Copilot,1756952172.0,1756999166.0,1756988613.0,1756990759.0,merged,merged,False,2146.0,2896461,reactiveui/Akavache,same,5
1086,1087,Copilot,Copilot,Copilot,Copilot,1757031619.0,1757050476.0,1757031649.0,1757050460.0,merged,merged,False,18811.0,2896461,reactiveui/Akavache,same,15
1086,1089,Copilot,Copilot,Copilot,Copilot,1757031619.0,1757050476.0,1757048450.0,1757055129.0,merged,merged,False,2026.0,2896461,reactiveui/Akavache,same,16
1092,1093,Copilot,Copilot,Copilot,Copilot,1757057758.0,1757151369.0,1757057912.0,1757129550.0,merged,merged,False,71638.0,2896461,reactiveui/Akavache,same,27
57,59,Copilot,Copilot,Copilot,Copilot,1756739490.0,1756740081.0,1756739647.0,1756741031.0,merged,closed_unmerged,False,434.0,232746297,phamquiluan/ResidualMaskingNetwork,same,0
82,83,Copilot,Copilot,Copilot,Copilot,1753889715.0,1753891194.0,1753890375.0,1753937691.0,merged,merged,False,819.0,849051482,github/gh-models,same,0
90,91,Copilot,Copilot,Copilot,Copilot,1754198404.0,1754201974.0,1754201941.0,1754263587.0,closed_unmerged,merged,False,33.0,849051482,github/gh-models,same,1
1198,1199,OpenAI_Codex,OpenAI_Codex,raphaelscholle,raphaelscholle,1759584807.0,1759585759.0,1759585512.0,1759585521.0,merged,merged,False,9.0,161053237,OpenHD/OpenHD,same,5
1205,1206,OpenAI_Codex,OpenAI_Codex,raphaelscholle,raphaelscholle,1759598852.0,1759664448.0,1759605319.0,1759605329.0,closed_unmerged,merged,False,10.0,161053237,OpenHD/OpenHD,same,7
1205,1210,OpenAI_Codex,OpenAI_Codex,raphaelscholle,raphaelscholle,1759598852.0,1759664448.0,1759613941.0,1759613953.0,closed_unmerged,merged,False,12.0,161053237,OpenHD/OpenHD,same,11
1205,1213,OpenAI_Codex,OpenAI_Codex,raphaelscholle,raphaelscholle,1759598852.0,1759664448.0,1759616098.0,1759616107.0,closed_unmerged,merged,False,9.0,161053237,OpenHD/OpenHD,same,14
1205,1218,OpenAI_Codex,OpenAI_Codex,raphaelscholle,raphaelscholle,1759598852.0,1759664448.0,1759632650.0,1759632658.0,closed_unmerged,merged,False,8.0,161053237,OpenHD/OpenHD,same,19
61219,61244,Cursor,Cursor,murphyatwork,murphyatwork,1753327770.0,1753616544.0,1753349694.0,1753787062.0,closed_unmerged,closed_unmerged,False,266850.0,402945349,StarRocks/starrocks,same,2
61781,61975,Cursor,Cursor,murphyatwork,murphyatwork,1754897797.0,1755242783.0,1755240803.0,1756185741.0,merged,merged,False,1980.0,402945349,StarRocks/starrocks,same,17
61965,62338,Cursor,Cursor,murphyatwork,murphyatwork,1755230096.0,1756263815.0,1756204117.0,1756298279.0,merged,merged,False,59698.0,402945349,StarRocks/starrocks,same,21
61975,62225,Cursor,Cursor,murphyatwork,murphyatwork,1755240803.0,1756185741.0,1755851715.0,1756184420.0,merged,merged,False,332705.0,402945349,StarRocks/starrocks,same,23
63824,63927,Cursor,Cursor,murphyatwork,murphyatwork,1759979024.0,1760583533.0,1760236589.0,1760236813.0,closed_unmerged,closed_unmerged,False,224.0,402945349,StarRocks/starrocks,same,38
47,48,OpenAI_Codex,OpenAI_Codex,joewandy,joewandy,1749077432.0,1749077458.0,1749077438.0,1749077467.0,merged,merged,False,20.0,69615317,joewandy/hlda,same,0
47,49,OpenAI_Codex,OpenAI_Codex,joewandy,joewandy,1749077432.0,1749077458.0,1749077448.0,1749077482.0,merged,closed_unmerged,False,10.0,69615317,joewandy/hlda,same,1
51,54,OpenAI_Codex,OpenAI_Codex,joewandy,joewandy,1749077980.0,1749083357.0,1749083252.0,1749083375.0,closed_unmerged,merged,False,105.0,69615317,joewandy/hlda,same,7
54,55,OpenAI_Codex,OpenAI_Codex,joewandy,joewandy,1749083252.0,1749083375.0,1749083290.0,1749083323.0,merged,merged,False,33.0,69615317,joewandy/hlda,same,10
54,56,OpenAI_Codex,OpenAI_Codex,joewandy,joewandy,1749083252.0,1749083375.0,1749083308.0,1749083405.0,merged,merged,False,67.0,69615317,joewandy/hlda,same,11
51,52,Copilot,Copilot,Copilot,Copilot,1752990270.0,1752990331.0,1752990315.0,1753006756.0,closed_unmerged,closed_unmerged,False,16.0,291267527,TinyLake/MindustryX,same,0
23,25,Copilot,Copilot,Copilot,Copilot,1754079567.0,1754081599.0,1754079567.0,1754081610.0,closed_unmerged,closed_unmerged,False,2032.0,1025924157,brennercruvinel/CCPlugins,same,9
25,30,Copilot,Copilot,Copilot,Copilot,1754079567.0,1754081610.0,1754079569.0,1754081530.0,closed_unmerged,closed_unmerged,False,1961.0,1025924157,brennercruvinel/CCPlugins,same,25
26,27,Copilot,Copilot,Copilot,Copilot,1754079568.0,1754081303.0,1754079568.0,1754081536.0,closed_unmerged,closed_unmerged,False,1735.0,1025924157,brennercruvinel/CCPlugins,same,26
26,30,Copilot,Copilot,Copilot,Copilot,1754079568.0,1754081303.0,1754079569.0,1754081530.0,closed_unmerged,closed_unmerged,False,1734.0,1025924157,brennercruvinel/CCPlugins,same,29
29,30,Copilot,Copilot,Copilot,Copilot,1754079569.0,1754081550.0,1754079569.0,1754081530.0,closed_unmerged,closed_unmerged,False,1961.0,1025924157,brennercruvinel/CCPlugins,same,35
307,365,Copilot,Copilot,Copilot,Copilot,1752863935.0,1756871456.0,1753442763.0,1753527355.0,closed_unmerged,merged,False,84592.0,999686447,microsoft/vscode-copilot-chat,same,1
307,535,Copilot,Copilot,Copilot,Copilot,1752863935.0,1756871456.0,1754788068.0,1754794279.0,closed_unmerged,merged,False,6211.0,999686447,microsoft/vscode-copilot-chat,same,3
307,844,Copilot,Copilot,Copilot,Copilot,1752863935.0,1756871456.0,1756501255.0,1756529737.0,closed_unmerged,closed_unmerged,False,28482.0,999686447,microsoft/vscode-copilot-chat,same,4
959,967,Copilot,Copilot,Copilot,Copilot,1757396496.0,1757448367.0,1757422373.0,1757423860.0,merged,closed_unmerged,False,1487.0,999686447,microsoft/vscode-copilot-chat,same,5
1516,1562,Copilot,Copilot,Copilot,Copilot,1761159715.0,1761253374.0,1761251266.0,1761252593.0,merged,closed_unmerged,False,1327.0,999686447,microsoft/vscode-copilot-chat,same,12
56,57,OpenAI_Codex,OpenAI_Codex,glassBead-tc,glassBead-tc,1750437180.0,1750468203.0,1750437227.0,1750437238.0,merged,merged,False,11.0,933680436,waldzellai/waldzell-mcp,same,0
56,60,OpenAI_Codex,OpenAI_Codex,glassBead-tc,glassBead-tc,1750437180.0,1750468203.0,1750440340.0,1750440348.0,merged,merged,False,8.0,933680436,waldzellai/waldzell-mcp,same,1
56,61,OpenAI_Codex,OpenAI_Codex,glassBead-tc,glassBead-tc,1750437180.0,1750468203.0,1750457129.0,1750457137.0,merged,merged,False,8.0,933680436,waldzellai/waldzell-mcp,same,2
56,62,OpenAI_Codex,OpenAI_Codex,glassBead-tc,glassBead-tc,1750437180.0,1750468203.0,1750467419.0,1750467436.0,merged,merged,False,17.0,933680436,waldzellai/waldzell-mcp,same,3
66,69,OpenAI_Codex,OpenAI_Codex,glassBead-tc,glassBead-tc,1753534037.0,1753771286.0,1753536653.0,1753536677.0,merged,merged,False,24.0,933680436,waldzellai/waldzell-mcp,same,5
3356,3358,Copilot,Copilot,Copilot,Copilot,1757011559.0,1757012730.0,1757012726.0,1757096275.0,closed_unmerged,closed_unmerged,False,4.0,52293126,mono/SkiaSharp,same,0
15,16,OpenAI_Codex,OpenAI_Codex,homanp,homanp,1748423331.0,1748424493.0,1748424355.0,1748424405.0,merged,closed_unmerged,False,50.0,983757718,superagent-ai/vibekit,same,0
17,18,OpenAI_Codex,OpenAI_Codex,homanp,homanp,1748424802.0,1748427970.0,1748427025.0,1748427138.0,merged,closed_unmerged,False,113.0,983757718,superagent-ai/vibekit,same,1
5382,5407,Copilot,Copilot,Copilot,Copilot,1760260559.0,1761320840.0,1761320670.0,1761323041.0,merged,merged,False,170.0,55637575,quic-go/quic-go,same,0
679,680,Claude_Code,Claude_Code,corylanou,corylanou,1753982732.0,1754001372.0,1753989513.0,1753997709.0,closed_unmerged,merged,False,8196.0,301830590,benbjohnson/litestream,same,0
22304,22899,Copilot,Copilot,Copilot,Copilot,1752245541.0,1755003161.0,1754989113.0,1754999861.0,merged,merged,False,10748.0,391740664,open-metadata/OpenMetadata,same,11
22307,22393,Copilot,Copilot,Copilot,Copilot,1752251106.0,1760107450.0,1752666178.0,1754883386.0,merged,merged,False,2217208.0,391740664,open-metadata/OpenMetadata,same,19
22307,22865,Copilot,Copilot,Copilot,Copilot,1752251106.0,1760107450.0,1754889308.0,1755506459.0,merged,merged,False,617151.0,391740664,open-metadata/OpenMetadata,same,24
22858,22865,Copilot,Copilot,Copilot,Copilot,1754848197.0,1755498500.0,1754889308.0,1755506459.0,merged,merged,False,609192.0,391740664,open-metadata/OpenMetadata,same,39
22960,22982,Copilot,Copilot,Copilot,Copilot,1755496910.0,1755682107.0,1755586426.0,1755672695.0,merged,closed_unmerged,False,86269.0,391740664,open-metadata/OpenMetadata,same,61
9,10,OpenAI_Codex,OpenAI_Codex,thomasjjj,thomasjjj,1756372195.0,1756372258.0,1756372203.0,1756372309.0,merged,merged,False,55.0,740112691,thomasjjj/Telegram-Snowball-Sampling,same,0
9,11,OpenAI_Codex,OpenAI_Codex,thomasjjj,thomasjjj,1756372195.0,1756372258.0,1756372212.0,1756372300.0,merged,merged,False,46.0,740112691,thomasjjj/Telegram-Snowball-Sampling,same,1
10,12,OpenAI_Codex,OpenAI_Codex,thomasjjj,thomasjjj,1756372203.0,1756372309.0,1756372246.0,1756372291.0,merged,merged,False,45.0,740112691,thomasjjj/Telegram-Snowball-Sampling,same,4
11,12,OpenAI_Codex,OpenAI_Codex,thomasjjj,thomasjjj,1756372212.0,1756372300.0,1756372246.0,1756372291.0,merged,merged,False,45.0,740112691,thomasjjj/Telegram-Snowball-Sampling,same,5
21,23,OpenAI_Codex,OpenAI_Codex,thomasjjj,thomasjjj,1757409751.0,1757409791.0,1757409789.0,1757410060.0,merged,merged,False,2.0,740112691,thomasjjj/Telegram-Snowball-Sampling,same,7
868,872,Copilot,Copilot,Copilot,Copilot,1755706528.0,1755740942.0,1755715881.0,1755738801.0,merged,merged,False,22920.0,381173759,NVIDIA/cuda-python,same,1
876,886,Copilot,Copilot,Copilot,Copilot,1755743606.0,1756141306.0,1755812023.0,1755812455.0,merged,merged,False,432.0,381173759,NVIDIA/cuda-python,same,20
884,904,Copilot,Copilot,Copilot,Copilot,1755801219.0,1756276613.0,1756159325.0,1756232339.0,merged,merged,False,73014.0,381173759,NVIDIA/cuda-python,same,43
889,896,Copilot,Copilot,Copilot,Copilot,1755827574.0,1757095325.0,1755917998.0,1755922012.0,merged,closed_unmerged,False,4014.0,381173759,NVIDIA/cuda-python,same,46
892,896,Copilot,Copilot,Copilot,Copilot,1755868160.0,1756831728.0,1755917998.0,1755922012.0,closed_unmerged,closed_unmerged,False,4014.0,381173759,NVIDIA/cuda-python,same,60
32,33,Copilot,Copilot,Copilot,Copilot,1756428072.0,1756447947.0,1756428087.0,1756447893.0,closed_unmerged,merged,False,19806.0,709354870,microsoft/CopilotAdventures,same,0
37,38,Copilot,Copilot,Copilot,Copilot,1759447485.0,1759448581.0,1759447495.0,1759448610.0,closed_unmerged,merged,False,1086.0,709354870,microsoft/CopilotAdventures,same,1
678,680,Copilot,Copilot,Copilot,Copilot,1751059469.0,1751061285.0,1751060983.0,1751064383.0,merged,merged,False,302.0,320097835,MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,same,4
680,681,Copilot,Copilot,Copilot,Copilot,1751060983.0,1751064383.0,1751060983.0,1751067694.0,merged,merged,False,3400.0,320097835,MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,same,12
680,682,Copilot,Copilot,Copilot,Copilot,1751060983.0,1751064383.0,1751060983.0,1751068531.0,merged,closed_unmerged,False,3400.0,320097835,MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,same,13
681,682,Copilot,Copilot,Copilot,Copilot,1751060983.0,1751067694.0,1751060983.0,1751068531.0,merged,closed_unmerged,False,6711.0,320097835,MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,same,15
681,683,Copilot,Copilot,Copilot,Copilot,1751060983.0,1751067694.0,1751060983.0,1751068491.0,merged,merged,False,6711.0,320097835,MicrosoftLearning/AZ400-DesigningandImplementingMicrosoftDevOpsSolutions,same,16
1886,1888,Copilot,Copilot,Copilot,Copilot,1753388207.0,1761167571.0,1753388703.0,1753809904.0,merged,merged,False,421201.0,447140444,Maintainerr/Maintainerr,same,0
1886,1890,Copilot,Copilot,Copilot,Copilot,1753388207.0,1761167571.0,1753391975.0,1753809578.0,merged,merged,False,417603.0,447140444,Maintainerr/Maintainerr,same,1
1886,1892,Copilot,Copilot,Copilot,Copilot,1753388207.0,1761167571.0,1753394202.0,1753394392.0,merged,closed_unmerged,False,190.0,447140444,Maintainerr/Maintainerr,same,2
1888,1890,Copilot,Copilot,Copilot,Copilot,1753388703.0,1753809904.0,1753391975.0,1753809578.0,merged,merged,False,417603.0,447140444,Maintainerr/Maintainerr,same,4
1890,1895,Copilot,Copilot,Copilot,Copilot,1753391975.0,1753809578.0,1753396730.0,1761167614.0,merged,closed_unmerged,False,412848.0,447140444,Maintainerr/Maintainerr,same,8
1154,1166,Copilot,Copilot,Copilot,Copilot,1757602639.0,1759233804.0,1757833251.0,1758285514.0,merged,merged,False,452263.0,512426041,railmapgen/rmp,same,1
1154,1177,Copilot,Copilot,Copilot,Copilot,1757602639.0,1759233804.0,1758286313.0,1759137750.0,merged,closed_unmerged,False,851437.0,512426041,railmapgen/rmp,same,3
1154,1179,Copilot,Copilot,Copilot,Copilot,1757602639.0,1759233804.0,1758702281.0,1759137454.0,merged,merged,False,435173.0,512426041,railmapgen/rmp,same,4
1166,1171,Copilot,Copilot,Copilot,Copilot,1757833251.0,1758285514.0,1757939352.0,1757940700.0,merged,merged,False,1348.0,512426041,railmapgen/rmp,same,6
1177,1188,Copilot,Copilot,Copilot,Copilot,1758286313.0,1759137750.0,1759137629.0,1759150655.0,closed_unmerged,merged,False,121.0,512426041,railmapgen/rmp,same,8
1622,1701,OpenAI_Codex,OpenAI_Codex,achantavy,achantavy,1749517309.0,1753711847.0,1752902840.0,1752910930.0,merged,closed_unmerged,False,8090.0,172811550,cartography-cncf/cartography,same,20
1623,1675,OpenAI_Codex,OpenAI_Codex,achantavy,kunaals,1749525997.0,1752859605.0,1751659103.0,1752702652.0,merged,closed_unmerged,False,1043549.0,172811550,cartography-cncf/cartography,same,25
1847,1848,OpenAI_Codex,OpenAI_Codex,kunaals,achantavy,1756206190.0,1756247088.0,1756206994.0,1756224825.0,closed_unmerged,merged,False,17831.0,172811550,cartography-cncf/cartography,same,48
1862,1871,OpenAI_Codex,OpenAI_Codex,kunaals,achantavy,1756741355.0,1756941261.0,1756843561.0,1756843927.0,merged,merged,False,366.0,172811550,cartography-cncf/cartography,same,52
1877,1878,OpenAI_Codex,OpenAI_Codex,achantavy,achantavy,1756959380.0,1757090387.0,1757047548.0,1757623973.0,merged,merged,False,42839.0,172811550,cartography-cncf/cartography,same,60
3374,3375,Copilot,Copilot,Copilot,Copilot,1751700370.0,1752731084.0,1751700429.0,1752731070.0,closed_unmerged,closed_unmerged,False,1030641.0,69648386,OWASP/mastg,same,0
113,114,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1748364178.0,1748532402.0,1748366468.0,1749133300.0,closed_unmerged,closed_unmerged,False,165934.0,689777286,plastic-labs/honcho,same,0
189,192,Claude_Code,Claude_Code,konard,konard,1759126854.0,1759255195.0,1759144118.0,1759159412.0,closed_unmerged,merged,False,15294.0,134668469,zamtmn/zcad,same,0
11,12,OpenAI_Codex,OpenAI_Codex,truskovskiyk,truskovskiyk,1751274187.0,1751274219.0,1751274216.0,1751274233.0,merged,merged,False,3.0,844305953,kyryl-opens-ml/no-ocr,same,0
14,15,OpenAI_Codex,OpenAI_Codex,truskovskiyk,truskovskiyk,1751274301.0,1751274398.0,1751274323.0,1751274363.0,merged,merged,False,40.0,844305953,kyryl-opens-ml/no-ocr,same,1
14,16,OpenAI_Codex,OpenAI_Codex,truskovskiyk,truskovskiyk,1751274301.0,1751274398.0,1751274360.0,1751274385.0,merged,merged,False,25.0,844305953,kyryl-opens-ml/no-ocr,same,2
15,16,OpenAI_Codex,OpenAI_Codex,truskovskiyk,truskovskiyk,1751274323.0,1751274363.0,1751274360.0,1751274385.0,merged,merged,False,3.0,844305953,kyryl-opens-ml/no-ocr,same,3
4605,4606,Copilot,Copilot,Copilot,Copilot,1752270039.0,1752349410.0,1752270117.0,1753546442.0,merged,closed_unmerged,False,79293.0,514062293,akuity/kargo,same,0
4605,4607,Copilot,Copilot,Copilot,Copilot,1752270039.0,1752349410.0,1752270277.0,1752488117.0,merged,merged,False,79133.0,514062293,akuity/kargo,same,1
4605,4608,Copilot,Copilot,Copilot,Copilot,1752270039.0,1752349410.0,1752272463.0,1753228469.0,merged,closed_unmerged,False,76947.0,514062293,akuity/kargo,same,2
4606,4608,Copilot,Copilot,Copilot,Copilot,1752270117.0,1753546442.0,1752272463.0,1753228469.0,closed_unmerged,closed_unmerged,False,956006.0,514062293,akuity/kargo,same,4
4607,4608,Copilot,Copilot,Copilot,Copilot,1752270277.0,1752488117.0,1752272463.0,1753228469.0,merged,closed_unmerged,False,215654.0,514062293,akuity/kargo,same,5
279,280,Cursor,Cursor,philwinder,philwinder,1759098023.0,1759937784.0,1759133748.0,1759937785.0,closed_unmerged,closed_unmerged,False,804036.0,976178718,helixml/kodit,same,0
279,281,Cursor,Cursor,philwinder,philwinder,1759098023.0,1759937784.0,1759153878.0,1759937785.0,closed_unmerged,closed_unmerged,False,783906.0,976178718,helixml/kodit,same,1
280,281,Cursor,Cursor,philwinder,philwinder,1759133748.0,1759937785.0,1759153878.0,1759937785.0,closed_unmerged,closed_unmerged,False,783907.0,976178718,helixml/kodit,same,2
4090,4411,Copilot,Copilot,Copilot,Copilot,1752137837.0,1755592659.0,1754906003.0,1755007091.0,closed_unmerged,closed_unmerged,False,101088.0,639472514,microsoft/BCApps,same,0
150,151,Copilot,Copilot,Copilot,Copilot,1760022145.0,1760056032.0,1760022235.0,1760023880.0,closed_unmerged,closed_unmerged,False,1645.0,189946581,goproxy/goproxy,same,0
698,702,Copilot,Copilot,Copilot,Copilot,1756168579.0,1756778481.0,1756435392.0,1756778250.0,closed_unmerged,merged,False,342858.0,276063468,opensourcecobol/opensourcecobol4j,same,0
698,704,Copilot,Copilot,Copilot,Copilot,1756168579.0,1756778481.0,1756456777.0,1756778541.0,closed_unmerged,closed_unmerged,False,321704.0,276063468,opensourcecobol/opensourcecobol4j,same,1
702,704,Copilot,Copilot,Copilot,Copilot,1756435392.0,1756778250.0,1756456777.0,1756778541.0,merged,closed_unmerged,False,321473.0,276063468,opensourcecobol/opensourcecobol4j,same,2
708,710,Copilot,Copilot,Copilot,Copilot,1756794247.0,1758790535.0,1756801718.0,1758085676.0,merged,closed_unmerged,False,1283958.0,276063468,opensourcecobol/opensourcecobol4j,same,3
12894,12982,Copilot,Copilot,Copilot,Copilot,1755710494.0,1757000658.0,1756497290.0,1757086710.0,closed_unmerged,closed_unmerged,False,503368.0,93163073,dependabot/dependabot-core,same,5
12922,12924,Copilot,Copilot,Copilot,Copilot,1755879736.0,1756493887.0,1755882124.0,1756432571.0,merged,merged,False,550447.0,93163073,dependabot/dependabot-core,same,10
12978,12982,Copilot,Copilot,Copilot,Copilot,1756481028.0,1756731925.0,1756497290.0,1757086710.0,merged,closed_unmerged,False,234635.0,93163073,dependabot/dependabot-core,same,14
13218,13223,Copilot,Copilot,Copilot,Copilot,1759450374.0,1760025941.0,1759502701.0,1759844746.0,closed_unmerged,merged,False,342045.0,93163073,dependabot/dependabot-core,same,16
13298,13323,Copilot,Copilot,Copilot,Copilot,1760543811.0,1760711844.0,1760693440.0,1760693481.0,merged,closed_unmerged,False,41.0,93163073,dependabot/dependabot-core,same,21
